127.0.0.1 - - [15/Dec/2014:22:25:17 +0100] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:26:30 +0100] "GET /05_TodoApp/res/js/jquery-1.11.1.min.js HTTP/1.1" 200 95786
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:26:30 +0100] "GET /05_TodoApp/res/js/jquery-ui.min.js HTTP/1.1" 200 239564
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:26:30 +0100] "GET /05_TodoApp/res/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 200 23320
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:34:37 +0100] "GET /05_TodoApp/index.jsp HTTP/1.1" 200 2355
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:34:37 +0100] "GET /05_TodoApp/res/js/jquery-1.11.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:34:37 +0100] "GET /05_TodoApp/res/css/jquery-ui.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:34:37 +0100] "GET /05_TodoApp/res/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:34:37 +0100] "GET /05_TodoApp/res/js/jquery-ui.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:34:37 +0100] "GET /05_TodoApp/res/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:34:44 +0100] "GET /05_TodoApp/index.jsp HTTP/1.1" 200 2355
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:34:44 +0100] "GET /05_TodoApp/res/js/jquery-ui.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:34:44 +0100] "GET /05_TodoApp/res/css/jquery-ui.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:34:44 +0100] "GET /05_TodoApp/res/js/jquery-1.11.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:34:44 +0100] "GET /05_TodoApp/res/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:34:44 +0100] "GET /05_TodoApp/res/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:35:06 +0100] "GET /05_TodoApp/index.jsp HTTP/1.1" 200 2349
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:35:06 +0100] "GET /05_TodoApp/res/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:35:06 +0100] "GET /05_TodoApp/res/js/jquery-1.11.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:35:06 +0100] "GET /05_TodoApp/res/css/jquery-ui.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:35:06 +0100] "GET /05_TodoApp/res/js/jquery-ui.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:35:06 +0100] "GET /05_TodoApp/res/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:35:18 +0100] "GET /05_TodoApp/index.jsp HTTP/1.1" 200 2348
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:35:18 +0100] "GET /05_TodoApp/res/js/jquery-1.11.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:35:18 +0100] "GET /05_TodoApp/res/css/jquery-ui.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:35:18 +0100] "GET /05_TodoApp/res/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:35:18 +0100] "GET /05_TodoApp/res/js/jquery-ui.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:35:18 +0100] "GET /05_TodoApp/res/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:35:19 +0100] "GET /05_TodoApp/index.jsp HTTP/1.1" 200 2348
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:35:19 +0100] "GET /05_TodoApp/res/js/jquery-1.11.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:35:19 +0100] "GET /05_TodoApp/res/css/jquery-ui.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:35:19 +0100] "GET /05_TodoApp/res/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:35:19 +0100] "GET /05_TodoApp/res/js/jquery-ui.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:35:19 +0100] "GET /05_TodoApp/res/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:35:24 +0100] "POST /05_TodoApp/index.jsp HTTP/1.1" 200 2348
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:35:27 +0100] "POST /05_TodoApp/index.jsp HTTP/1.1" 200 2348
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:36:09 +0100] "POST /05_TodoApp/index.jsp HTTP/1.1" 200 2054
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:36:10 +0100] "GET /05_TodoApp/res/css/jquery-ui.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:36:10 +0100] "GET /05_TodoApp/res/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:36:10 +0100] "GET /05_TodoApp/res/js/jquery-ui.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:36:10 +0100] "GET /05_TodoApp/res/js/jquery-1.11.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:36:10 +0100] "GET /05_TodoApp/res/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:36:12 +0100] "POST /05_TodoApp/index.jsp HTTP/1.1" 200 2054
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:36:38 +0100] "POST /05_TodoApp/index.jsp HTTP/1.1" 200 2061
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:36:38 +0100] "GET /05_TodoApp/res/js/jquery-1.11.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:36:38 +0100] "GET /05_TodoApp/res/css/jquery-ui.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:36:38 +0100] "GET /05_TodoApp/res/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:36:38 +0100] "GET /05_TodoApp/res/js/jquery-ui.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:36:38 +0100] "GET /05_TodoApp/res/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:37:03 +0100] "POST /05_TodoApp/index.jsp HTTP/1.1" 200 2070
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:37:03 +0100] "GET /05_TodoApp/res/js/jquery-1.11.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:37:03 +0100] "GET /05_TodoApp/res/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:37:03 +0100] "GET /05_TodoApp/res/js/jquery-ui.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:37:03 +0100] "GET /05_TodoApp/res/css/jquery-ui.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:37:03 +0100] "GET /05_TodoApp/res/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:38:10 +0100] "POST /05_TodoApp/index.jsp HTTP/1.1" 200 1987
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:38:10 +0100] "GET /05_TodoApp/res/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:38:10 +0100] "GET /05_TodoApp/res/css/jquery-ui.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:38:10 +0100] "GET /05_TodoApp/res/js/jquery-ui.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:38:10 +0100] "GET /05_TodoApp/res/js/jquery-1.11.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:38:10 +0100] "GET /05_TodoApp/res/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:41:27 +0100] "POST /05_TodoApp/index.jsp HTTP/1.1" 200 2038
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:41:27 +0100] "GET /05_TodoApp/res/js/jquery-ui.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:41:27 +0100] "GET /05_TodoApp/res/js/jquery-1.11.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:41:27 +0100] "GET /05_TodoApp/res/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:41:27 +0100] "GET /05_TodoApp/res/css/jquery-ui.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:41:27 +0100] "GET /05_TodoApp/res/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:41:32 +0100] "POST /05_TodoApp/index.jsp HTTP/1.1" 200 2038
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:41:32 +0100] "GET /05_TodoApp/res/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:41:32 +0100] "GET /05_TodoApp/res/js/jquery-1.11.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:41:32 +0100] "GET /05_TodoApp/res/css/jquery-ui.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:41:32 +0100] "GET /05_TodoApp/res/js/jquery-ui.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:41:32 +0100] "GET /05_TodoApp/res/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:41:37 +0100] "GET /05_TodoApp/index HTTP/1.1" 404 983
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:41:47 +0100] "GET /05_TodoApp/ HTTP/1.1" 200 2038
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:44:53 +0100] "GET /05_TodoApp/ HTTP/1.1" 200 1986
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:44:53 +0100] "GET /05_TodoApp/res/js/jquery-1.11.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:44:53 +0100] "GET /05_TodoApp/res/css/jquery-ui.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:44:53 +0100] "GET /05_TodoApp/res/js/jquery-ui.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:44:53 +0100] "GET /05_TodoApp/res/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:44:53 +0100] "GET /05_TodoApp/res/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:45:12 +0100] "GET /05_TodoApp/ HTTP/1.1" 200 1986
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:45:12 +0100] "GET /05_TodoApp/res/css/jquery-ui.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:45:12 +0100] "GET /05_TodoApp/res/js/jquery-1.11.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:45:12 +0100] "GET /05_TodoApp/res/js/jquery-ui.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:45:12 +0100] "GET /05_TodoApp/res/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:45:12 +0100] "GET /05_TodoApp/res/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:45:38 +0100] "POST /05_TodoApp/index.jsp HTTP/1.1" 200 1986
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:45:44 +0100] "POST /05_TodoApp/index.jsp HTTP/1.1" 200 1986
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:45:44 +0100] "GET /05_TodoApp/res/js/jquery-1.11.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:45:44 +0100] "GET /05_TodoApp/res/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:45:44 +0100] "GET /05_TodoApp/res/js/jquery-ui.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:45:44 +0100] "GET /05_TodoApp/res/css/jquery-ui.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:45:44 +0100] "GET /05_TodoApp/res/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2014:22:45:47 +0100] "GET /05_TodoApp/ HTTP/1.1" 200 1986
